0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784
1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747
234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164
464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164
1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164
1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126
80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235
500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113
1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461
159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164
271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164
884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164
1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164
1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126
166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164
164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126
1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164
970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164
784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164
747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164
1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164
1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126
1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164
1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126
235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126
1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164
461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126
1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346
1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232
1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008
1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030
1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008
1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008
1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008
1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198
1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084
1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037
1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196
1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008
1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81
1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124
1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118
1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969
1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008
1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930
346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774
232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072
1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008
1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008
1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150
1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735
1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240
198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008
1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747
1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008
196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279
1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008
81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746
124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922
118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813
969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308
1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385
930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308
774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008
1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008
1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857
1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352
1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008
735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113
240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113
1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008
747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008
1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653
279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994
1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008
746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167
922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80
813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197
308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035
385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008
308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158
1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008
1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074
857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074
1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008
1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008
1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008
1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277
1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312
1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000
653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90
994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500
1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238
167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156
80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115
197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845
1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269
1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162
158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895
1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276
1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390
1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008
1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008
1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008
1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156
277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223
1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234
1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009
90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009
500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011
238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970
156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887
115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971
845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276
269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314
162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009
895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008
276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065
1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008
1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118
1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087
1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008
156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009
1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009
234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9
1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504
1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124
1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008
970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845
887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659
971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811
276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009
314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008
1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160
1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276
1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008
1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027
118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065
1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345
1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970
1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186
1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845
9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124
504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124
1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124
1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88
845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008
659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465
811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119
1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009
1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113
160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126
276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276
1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158
1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465
1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009
345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922
970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390
1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893
845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235
1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276
1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315
1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971
88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240
1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784
465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79
119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971
1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276
1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151
126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87
276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194
158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157
465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884
1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009
922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276
390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009
893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283
235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969
1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008
315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275
971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466
240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80
784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503
79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008
971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009
276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811
1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504
87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465
1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046
157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465
884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466
1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465
276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466
1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313
1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812
969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971
1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008
275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235
466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846
80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509
1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538
1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971
1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035
811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035
504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922
465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51
1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009
465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884
466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008
465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508
466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009
313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971
812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509
971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219
1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652
235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734
846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731
1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008
538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314
971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42
1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314
1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358
922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155
51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200
1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008
884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426
1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389
