0,1,2,3,4,5,6,7,8,9,10,11,12,13
1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269
1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162
1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895
1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276
277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390
1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008
1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008
90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008
500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156
238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223
156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234
115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009
845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009
269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011
162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970
895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887
276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971
1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276
1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314
1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009
1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008
156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065
1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008
234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118
1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087
1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008
1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009
970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009
887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9
971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504
276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124
314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008
1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845
1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659
1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811
1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009
118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008
1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160
1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276
1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008
1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027
9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065
504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345
1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970
1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186
845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845
659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124
811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124
1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124
1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88
160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008
276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465
1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119
1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009
1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113
345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126
970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276
1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158
845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465
1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009
1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922
1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390
88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893
1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235
465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276
119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315
1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971
1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240
126,276,158,465,1009,922,390,893,235,1276,315,971,240,784
276,158,465,1009,922,390,893,235,1276,315,971,240,784,79
158,465,1009,922,390,893,235,1276,315,971,240,784,79,971
465,1009,922,390,893,235,1276,315,971,240,784,79,971,276
1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151
922,390,893,235,1276,315,971,240,784,79,971,276,1151,87
390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194
893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157
235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884
1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009
315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276
971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009
240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283
784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969
79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008
971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275
276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466
1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80
87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503
1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008
157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009
884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811
1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504
276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465
1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046
1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465
969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466
1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465
275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466
466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313
80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812
1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971
1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008
1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235
811,504,465,1046,465,466,465,466,313,812,971,1008,235,846
504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509
465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538
1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971
465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035
466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035
465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922
466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51
313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009
812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884
971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008
1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508
235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009
846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971
1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509
538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219
971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652
1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734
1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731
922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008
51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314
1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42
884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314
1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358
1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155
1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200
971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008
1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426
1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389
652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324
734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359
731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427
1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008
1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746
42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41
314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78
1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78
155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79
200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732
1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276
426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6
389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509
1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509
1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009
427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008
1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767
746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276
41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86
78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008
78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008
79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150
732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240
276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008
6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315
1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971
1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652
1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008
1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203
767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746
276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813
86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408
1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539
1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084
1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307
240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4
1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779
315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971
971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008
652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084
1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008
203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697
746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620
813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276
1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275
539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276
1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276
307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746
4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994
779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009
971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003
1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746
1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42
1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970
697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008
620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922
276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008
1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466
276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008
276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466
746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746
994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963
1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466
1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009
746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008
42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746
970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235
1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235
922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235
1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235
466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746
1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119
466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312
746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009
963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009
466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196
1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882
1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275
746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234
235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857
235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922
235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973
235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538
746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428
1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89
1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463
1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008
1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313
196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86
882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425
1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470
234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244
857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070
922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244
973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973
538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9
428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042
89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388
1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278
1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971
1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046
86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008
425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960
1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008
1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79
1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071
1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008
973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008
9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235
1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008
1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48
1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733
971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008
1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001
1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114
960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009
1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660
79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660
1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660
1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4
1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810
235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045
1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009
48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008
733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49
1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922
1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884
1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690
1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008
660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156
660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008
660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008
4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008
810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613
1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971
1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201
1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000
49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690
922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165
884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157
690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009
1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238
156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008
1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009
1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935
1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812
613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008
971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008
201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423
1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009
690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845
1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233
157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269
1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306
238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465
1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008
1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773
935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615
812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276
1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221
1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195
423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3
1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236
845,233,269,306,465,1008,773,615,276,1221,195,3,236,845
233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008
269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882
306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971
465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008
1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065
773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734
615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009
276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080
1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009
195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238
3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883
236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883
845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385
1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037
882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008
971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008
1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345
1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4
734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009
1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165
1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974
1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165
238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575
883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194
883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008
1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971
1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41
1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312
