0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384
383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422
383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384
307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422
307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385
384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423
384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423
384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275
385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238
276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275
461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008
423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000
308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001
461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200
1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47
383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008
383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038
384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164
384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080
422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008
384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690
384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008
422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008
384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119
384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891
384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008
422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035
384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739
422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008
385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008
423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008
423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270
275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308
238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028
275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971
1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009
1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3
1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008
200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743
47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204
1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464
1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008
1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008
1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008
1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276
690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033
1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008
1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79
119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577
891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008
1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807
1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001
739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222
1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925
1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858
1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916
270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660
308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008
1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241
971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234
1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464
3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008
1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000
743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80
1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500
1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028
1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159
1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271
1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884
276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008
1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164
1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166
79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164
577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008
1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970
807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784
1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747
1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164
925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164
858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164
916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126
660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235
1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113
1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461
234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164
464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164
1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164
1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164
80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126
500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164
1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126
159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164
271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164
884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164
1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164
1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164
166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126
164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164
1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126
970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126
784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164
747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126
1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346
1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232
1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008
1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030
235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008
1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008
461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008
1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198
1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084
1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037
1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196
1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008
1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81
1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124
1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118
1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969
1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008
1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930
1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774
1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072
1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008
1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008
1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150
1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735
1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240
346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008
232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747
1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008
1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279
1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008
1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746
1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922
198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813
1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308
1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385
196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308
1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008
81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008
124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857
118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352
969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008
1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113
930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113
774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008
1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008
1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653
1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994
1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008
735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167
240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80
1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197
747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035
1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008
279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158
1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008
746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074
922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074
813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008
308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008
385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008
308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277
1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312
