0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008
422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690
384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008
384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008
384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119
422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891
384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008
422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035
385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739
423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008
423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008
275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008
238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270
275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308
1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028
1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971
1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009
200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3
47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008
1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743
1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204
1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464
1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008
1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008
690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008
1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276
1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033
119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008
891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79
1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577
1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008
739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807
1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001
1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222
1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925
270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858
308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916
1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660
971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008
1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241
3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234
1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464
743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008
1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000
1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80
1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500
1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028
1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159
276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271
1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884
1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008
79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164
577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166
1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164
807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008
1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970
1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784
925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747
858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164
916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164
660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164
1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126
1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235
234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113
464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461
1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164
1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164
80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164
500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164
1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126
159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164
271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126
884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164
1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164
1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164
166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164
164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164
1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126
970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164
784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126
747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126
1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164
1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126
1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346
1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232
235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008
1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030
461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008
1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008
1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008
1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198
1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084
1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037
1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196
1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008
1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81
1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124
1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118
1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969
1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008
1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930
1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774
1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072
1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008
1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008
1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150
346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735
232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240
1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008
1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747
1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008
1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279
1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008
198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746
1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922
1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813
196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308
1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385
81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308
124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008
118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008
969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857
1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352
930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008
774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113
1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113
1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008
1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008
1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653
735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994
240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008
1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167
747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80
1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197
279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035
1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008
746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158
922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008
813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074
308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074
385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008
308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008
1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008
1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277
857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312
1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000
1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90
1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500
1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238
1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156
1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115
653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845
994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269
1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162
167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895
80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276
197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390
1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008
1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008
158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008
1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156
1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223
1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234
1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009
1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009
1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011
277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970
1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887
1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971
90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276
500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314
238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009
156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008
115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065
845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008
