0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384
383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384
422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384
307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346
269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384
423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384
383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384
971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384
461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383
269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461
355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384
307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460
307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461
422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384
345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423
383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461
422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461
1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461
969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460
307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460
385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009
10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461
383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461
462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461
460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461
460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461
269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307
461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422
383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421
345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383
422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383
195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383
383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307
384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307
384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384
384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384
346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384
384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385
384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276
384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461
384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423
383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308
461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461
384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182
460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383
461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383
384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384
423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384
461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422
461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384
461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384
460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422
460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384
1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384
461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384
461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422
461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384
461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422
461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385
307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423
422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423
421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275
383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238
383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275
383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008
307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000
307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001
384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200
384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47
384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008
385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038
276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164
461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080
423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008
308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690
461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008
1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008
383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119
383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891
384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008
384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035
422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739
384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008
384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008
422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008
384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270
384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308
384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028
422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971
384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009
422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3
385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008
423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743
423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204
275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464
238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008
275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008
1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008
1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276
1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033
200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008
47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79
1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577
1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008
1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807
1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001
1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222
690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925
1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858
1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916
119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660
891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008
1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241
1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234
739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464
1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008
1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000
1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80
270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500
308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028
1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159
971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271
1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884
3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008
1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164
743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166
1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164
1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008
1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970
1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784
1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747
276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164
1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164
1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164
79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126
577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235
