0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150
1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735
1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240
196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008
1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747
81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008
124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279
118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008
969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746
1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922
930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813
774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308
1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385
1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308
1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008
1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008
735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857
240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352
1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008
747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113
1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113
279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008
1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008
746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653
922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994
813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008
308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167
385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80
308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197
1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035
1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008
857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158
1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008
1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074
1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074
1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008
1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008
1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008
653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277
994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312
1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000
167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90
80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500
197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238
1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156
1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115
158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845
1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269
1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162
1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895
1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276
1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390
1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008
277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008
1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008
1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156
90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223
500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234
238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009
156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009
115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011
845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970
269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887
162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971
895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276
276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314
1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009
1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008
1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065
1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008
156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118
1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087
234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008
1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009
1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009
1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9
970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504
887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124
971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008
276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845
314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659
1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811
1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009
1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008
1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160
118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276
1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008
1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027
1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065
1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345
9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970
504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186
1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845
1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124
845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124
659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124
811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88
1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008
1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465
160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119
276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009
1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113
1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126
1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276
345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158
970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465
1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009
845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922
1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390
1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893
1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235
88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276
1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315
465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971
119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240
1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784
1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79
126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971
276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276
158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151
465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87
1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194
922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157
390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884
893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009
235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276
1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009
315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283
971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969
240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008
784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275
79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466
971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80
276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503
1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008
87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009
1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811
157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504
884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465
1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046
276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465
1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466
1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465
969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466
1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313
275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812
466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971
80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008
1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235
1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846
1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509
811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538
504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971
465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035
1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035
465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922
466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51
465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009
466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884
313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008
812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508
971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009
1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971
235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509
846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219
1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652
538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734
971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731
1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008
1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314
922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42
51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314
1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358
884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155
1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200
1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008
1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426
971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389
1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324
1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359
652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427
734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008
731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746
1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41
1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78
42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78
314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79
1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732
155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276
200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6
1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509
426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509
389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009
1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008
1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767
427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276
1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86
746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008
41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008
78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150
78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240
79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008
732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315
276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971
6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652
1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008
1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203
1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746
1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813
767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408
276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539
86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084
1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307
1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4
1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779
240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971
1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008
315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084
971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008
652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697
1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620
203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276
746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275
813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276
1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276
539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746
1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994
307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009
4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003
779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746
971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42
1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970
1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008
1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922
697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008
620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466
276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008
1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466
276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746
276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963
746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466
994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009
1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008
1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746
746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235
42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235
970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235
1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235
922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746
1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119
466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312
1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009
466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009
746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196
963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882
466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275
1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234
1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857
746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922
235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973
235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538
235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428
235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89
746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463
1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008
1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313
1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86
1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425
196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470
882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244
1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070
234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244
857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973
922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9
973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042
538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388
428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278
89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971
1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046
1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008
