0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126
970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164
784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164
747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164
1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164
1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164
1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126
1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164
235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126
1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126
461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164
1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126
1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346
1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232
1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008
1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030
1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008
1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008
1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008
1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198
1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084
1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037
1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196
1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008
1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81
1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124
1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118
1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969
1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008
346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930
232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774
1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072
1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008
1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008
1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150
1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735
198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240
1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008
1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747
196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008
1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279
81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008
124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746
118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922
969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813
1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308
930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385
774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308
1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008
1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008
1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857
1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352
735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008
240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113
1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113
747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008
1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008
279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653
1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994
746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008
922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167
813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80
308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197
385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035
308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008
1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158
1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008
857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074
1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074
1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008
1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008
1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008
1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277
1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312
653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000
994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90
1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500
167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238
80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156
197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115
1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845
1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269
158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162
1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895
1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276
1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390
1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008
1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008
1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008
277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156
1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223
1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234
90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009
500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009
238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011
156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970
115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887
845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971
269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276
162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314
895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009
276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008
1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065
1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008
1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118
1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087
156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008
1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009
234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009
1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9
1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504
1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124
970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008
887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845
971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659
276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811
314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009
1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008
1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160
1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276
1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008
118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027
1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065
1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345
1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970
1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186
9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845
504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124
1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124
1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124
845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88
659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008
811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465
1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119
1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009
160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113
276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126
1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276
1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158
1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465
345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009
970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922
1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390
845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893
1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235
1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276
1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315
88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971
1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240
465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784
119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79
1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971
1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276
126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151
276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87
158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194
465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157
1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884
922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009
390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276
893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009
235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283
1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969
315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008
971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275
240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466
784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80
79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503
971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008
276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009
1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811
87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504
1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465
157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046
884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465
1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466
276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465
1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466
1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313
969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812
1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971
275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008
466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235
80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846
1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509
1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538
1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971
811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035
504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035
465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922
1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51
465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009
466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884
465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008
466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508
313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009
812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971
971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509
1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219
235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652
846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734
1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731
538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008
971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314
1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42
1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314
922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358
51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155
1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200
884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008
1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426
1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389
1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324
971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359
1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427
1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008
652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746
734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41
731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78
1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78
1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79
42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732
314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276
1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6
155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509
200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509
1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009
426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008
389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767
1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276
1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86
427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008
1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008
746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150
41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240
78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008
78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315
79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971
732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652
276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008
6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203
1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746
1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813
