0,1,2,3,4,5,6,7,8,9,10,11,12
314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124
1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008
1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845
1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659
1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811
118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009
1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008
1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160
1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276
1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008
9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027
504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065
1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345
1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970
845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186
659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845
811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124
1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124
1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124
160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88
276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008
1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465
1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119
1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009
345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113
970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126
1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276
845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158
1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465
1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009
1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922
88,1008,465,119,1009,1113,126,276,158,465,1009,922,390
1008,465,119,1009,1113,126,276,158,465,1009,922,390,893
465,119,1009,1113,126,276,158,465,1009,922,390,893,235
119,1009,1113,126,276,158,465,1009,922,390,893,235,1276
1009,1113,126,276,158,465,1009,922,390,893,235,1276,315
1113,126,276,158,465,1009,922,390,893,235,1276,315,971
126,276,158,465,1009,922,390,893,235,1276,315,971,240
276,158,465,1009,922,390,893,235,1276,315,971,240,784
158,465,1009,922,390,893,235,1276,315,971,240,784,79
465,1009,922,390,893,235,1276,315,971,240,784,79,971
1009,922,390,893,235,1276,315,971,240,784,79,971,276
922,390,893,235,1276,315,971,240,784,79,971,276,1151
390,893,235,1276,315,971,240,784,79,971,276,1151,87
893,235,1276,315,971,240,784,79,971,276,1151,87,1194
235,1276,315,971,240,784,79,971,276,1151,87,1194,157
1276,315,971,240,784,79,971,276,1151,87,1194,157,884
315,971,240,784,79,971,276,1151,87,1194,157,884,1009
971,240,784,79,971,276,1151,87,1194,157,884,1009,276
240,784,79,971,276,1151,87,1194,157,884,1009,276,1009
784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283
79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969
971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008
276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275
1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466
87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80
1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503
157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008
884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009
1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811
276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504
1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465
1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046
969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465
1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466
275,466,80,1503,1008,1009,811,504,465,1046,465,466,465
466,80,1503,1008,1009,811,504,465,1046,465,466,465,466
80,1503,1008,1009,811,504,465,1046,465,466,465,466,313
1503,1008,1009,811,504,465,1046,465,466,465,466,313,812
1008,1009,811,504,465,1046,465,466,465,466,313,812,971
1009,811,504,465,1046,465,466,465,466,313,812,971,1008
811,504,465,1046,465,466,465,466,313,812,971,1008,235
504,465,1046,465,466,465,466,313,812,971,1008,235,846
465,1046,465,466,465,466,313,812,971,1008,235,846,1509
1046,465,466,465,466,313,812,971,1008,235,846,1509,538
465,466,465,466,313,812,971,1008,235,846,1509,538,971
466,465,466,313,812,971,1008,235,846,1509,538,971,1035
465,466,313,812,971,1008,235,846,1509,538,971,1035,1035
466,313,812,971,1008,235,846,1509,538,971,1035,1035,922
313,812,971,1008,235,846,1509,538,971,1035,1035,922,51
812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009
971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884
1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008
235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508
846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009
1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971
538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509
971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219
1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652
1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734
922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731
51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008
1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314
884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42
1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314
1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358
1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155
971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200
1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008
1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426
652,734,731,1008,1314,42,314,1358,155,200,1008,426,389
734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324
731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359
1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427
1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008
42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746
314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41
1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78
155,200,1008,426,389,1324,1359,427,1008,746,41,78,78
200,1008,426,389,1324,1359,427,1008,746,41,78,78,79
1008,426,389,1324,1359,427,1008,746,41,78,78,79,732
426,389,1324,1359,427,1008,746,41,78,78,79,732,276
389,1324,1359,427,1008,746,41,78,78,79,732,276,6
1324,1359,427,1008,746,41,78,78,79,732,276,6,1509
1359,427,1008,746,41,78,78,79,732,276,6,1509,1509
427,1008,746,41,78,78,79,732,276,6,1509,1509,1009
1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008
746,41,78,78,79,732,276,6,1509,1509,1009,1008,767
41,78,78,79,732,276,6,1509,1509,1009,1008,767,276
78,78,79,732,276,6,1509,1509,1009,1008,767,276,86
78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008
79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008
732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150
276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240
6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008
1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315
1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971
1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652
1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008
767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203
276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746
86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813
1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408
1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539
1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084
240,1008,315,971,652,1008,203,746,813,1408,539,1084,307
1008,315,971,652,1008,203,746,813,1408,539,1084,307,4
315,971,652,1008,203,746,813,1408,539,1084,307,4,779
971,652,1008,203,746,813,1408,539,1084,307,4,779,971
652,1008,203,746,813,1408,539,1084,307,4,779,971,1008
1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084
203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008
746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697
813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620
1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276
539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275
1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276
307,4,779,971,1008,1084,1008,697,620,276,1275,276,276
4,779,971,1008,1084,1008,697,620,276,1275,276,276,746
779,971,1008,1084,1008,697,620,276,1275,276,276,746,994
971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009
1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003
1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746
1008,697,620,276,1275,276,276,746,994,1009,1003,746,42
697,620,276,1275,276,276,746,994,1009,1003,746,42,970
620,276,1275,276,276,746,994,1009,1003,746,42,970,1008
276,1275,276,276,746,994,1009,1003,746,42,970,1008,922
1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008
276,276,746,994,1009,1003,746,42,970,1008,922,1008,466
276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008
746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466
994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746
1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963
1003,746,42,970,1008,922,1008,466,1008,466,746,963,466
746,42,970,1008,922,1008,466,1008,466,746,963,466,1009
42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008
970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746
1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235
922,1008,466,1008,466,746,963,466,1009,1008,746,235,235
1008,466,1008,466,746,963,466,1009,1008,746,235,235,235
466,1008,466,746,963,466,1009,1008,746,235,235,235,235
1008,466,746,963,466,1009,1008,746,235,235,235,235,746
466,746,963,466,1009,1008,746,235,235,235,235,746,1119
746,963,466,1009,1008,746,235,235,235,235,746,1119,1312
963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009
466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009
1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196
1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882
746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275
235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234
235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857
235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922
235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973
746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538
1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428
1312,1009,1009,196,882,1275,234,857,922,973,538,428,89
1009,1009,196,882,1275,234,857,922,973,538,428,89,1463
1009,196,882,1275,234,857,922,973,538,428,89,1463,1008
196,882,1275,234,857,922,973,538,428,89,1463,1008,1313
882,1275,234,857,922,973,538,428,89,1463,1008,1313,86
1275,234,857,922,973,538,428,89,1463,1008,1313,86,425
234,857,922,973,538,428,89,1463,1008,1313,86,425,1470
857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244
922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070
973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244
538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973
428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9
89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042
1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388
1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278
1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971
86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046
425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008
1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960
1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008
1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79
1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071
973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008
9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008
1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235
1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008
1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48
971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733
1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008
1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001
960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114
1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009
79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660
1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660
1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660
1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4
235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810
1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045
48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009
733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008
1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49
1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922
1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884
1009,660,660,660,4,810,1045,1009,1008,49,922,884,690
660,660,660,4,810,1045,1009,1008,49,922,884,690,1008
660,660,4,810,1045,1009,1008,49,922,884,690,1008,156
660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008
4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008
810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008
1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613
1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971
1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201
49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000
922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690
884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165
690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157
1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009
156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238
1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008
1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009
1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935
613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812
971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008
201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008
1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423
690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009
1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845
157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233
1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269
238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306
1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465
1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008
935,812,1008,1008,423,1009,845,233,269,306,465,1008,773
812,1008,1008,423,1009,845,233,269,306,465,1008,773,615
1008,1008,423,1009,845,233,269,306,465,1008,773,615,276
1008,423,1009,845,233,269,306,465,1008,773,615,276,1221
423,1009,845,233,269,306,465,1008,773,615,276,1221,195
1009,845,233,269,306,465,1008,773,615,276,1221,195,3
845,233,269,306,465,1008,773,615,276,1221,195,3,236
233,269,306,465,1008,773,615,276,1221,195,3,236,845
269,306,465,1008,773,615,276,1221,195,3,236,845,1008
306,465,1008,773,615,276,1221,195,3,236,845,1008,882
465,1008,773,615,276,1221,195,3,236,845,1008,882,971
1008,773,615,276,1221,195,3,236,845,1008,882,971,1008
773,615,276,1221,195,3,236,845,1008,882,971,1008,1065
615,276,1221,195,3,236,845,1008,882,971,1008,1065,734
276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009
1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080
195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009
3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238
236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883
845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883
1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385
882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037
971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008
1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008
1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345
734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4
1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009
1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165
1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974
238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165
883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575
883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194
1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008
1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971
1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41
1008,345,4,1009,1165,974,165,575,194,1008,971,41,312
345,4,1009,1165,974,165,575,194,1008,971,41,312,1474
4,1009,1165,974,165,575,194,1008,971,41,312,1474,735
1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009
1165,974,165,575,194,1008,971,41,312,1474,735,1009,275
974,165,575,194,1008,971,41,312,1474,735,1009,275,773
165,575,194,1008,971,41,312,1474,735,1009,275,773,1035
575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426
194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885
1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314
971,41,312,1474,735,1009,275,773,1035,1426,885,314,923
41,312,1474,735,1009,275,773,1035,1426,885,314,923,162
312,1474,735,1009,275,773,1035,1426,885,314,923,162,885
1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388
735,1009,275,773,1035,1426,885,314,923,162,885,1388,122
1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035
275,773,1035,1426,885,314,923,162,885,1388,122,1035,276
773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283
1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884
1426,885,314,923,162,885,1388,122,1035,276,1283,884,971
885,314,923,162,885,1388,122,1035,276,1283,884,971,1008
314,923,162,885,1388,122,1035,276,1283,884,971,1008,234
923,162,885,1388,122,1035,276,1283,884,971,1008,234,345
162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008
885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167
1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268
122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009
1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043
276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367
1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429
884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122
971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502
1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206
234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126
345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505
1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000
167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806
268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307
1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347
1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126
1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276
1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359
122,502,1206,126,505,1000,806,307,347,1126,276,1359,773
502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009
1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921
126,505,1000,806,307,347,1126,276,1359,773,1009,921,267
505,1000,806,307,347,1126,276,1359,773,1009,921,267,584
1000,806,307,347,1126,276,1359,773,1009,921,267,584,52
806,307,347,1126,276,1359,773,1009,921,267,584,52,1008
307,347,1126,276,1359,773,1009,921,267,584,52,1008,267
347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395
1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187
276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200
1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009
773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009
1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233
921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162
