0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743
1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204
1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464
690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008
1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008
1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008
119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276
891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033
1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008
1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79
739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577
1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008
1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807
1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001
270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222
308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925
1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858
971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916
1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660
3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008
1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241
743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234
1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464
1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008
1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000
1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80
1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500
276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028
1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159
1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271
79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884
577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008
1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164
807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166
1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164
1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008
925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970
858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784
916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747
660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164
1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164
1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164
234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126
464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235
1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113
1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461
80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164
500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164
1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164
159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164
271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126
884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164
1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126
1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164
166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164
164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164
1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164
970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164
784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126
747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164
1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126
1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126
1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164
1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126
235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346
1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232
461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008
1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030
1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008
1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008
1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008
1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198
1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084
1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037
1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196
1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008
1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81
1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124
1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118
1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969
1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008
1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930
1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774
1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072
1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008
346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008
232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150
1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735
1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240
1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008
1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747
1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008
198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279
1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008
1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746
196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922
1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813
81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308
124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385
118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308
969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008
1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008
930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857
774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352
1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008
1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113
1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113
1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008
735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008
240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653
1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994
747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008
1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167
279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80
1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197
746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035
922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008
813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158
308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008
385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074
308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074
1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008
1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008
857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008
1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277
1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312
1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000
1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90
1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500
1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238
653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156
994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115
1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845
167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269
80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162
197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895
1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276
1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390
158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008
1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008
1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008
1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156
1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223
1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234
1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009
277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009
1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011
1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970
90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887
500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971
238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276
156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314
115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009
845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008
269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065
162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008
895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118
276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087
1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008
1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009
1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009
1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9
156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504
1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124
234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008
1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845
1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659
1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811
970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009
887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008
971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160
276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276
314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008
1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027
1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065
1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345
1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970
118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186
1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845
1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124
1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124
1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124
9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88
504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008
1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465
1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119
845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009
659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113
811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126
1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276
1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158
160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465
