0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030
1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008
1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008
1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008
1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198
1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084
1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037
1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196
1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008
1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81
1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124
1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118
1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969
346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008
232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930
1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774
1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072
1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008
1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008
1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150
198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735
1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240
1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008
196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747
1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008
81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279
124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008
118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746
969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922
1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813
930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308
774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385
1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308
1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008
1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008
1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857
735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352
240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008
1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113
747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113
1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008
279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008
1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653
746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994
922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008
813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167
308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80
385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197
308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035
1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008
1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158
857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008
1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074
1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074
1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008
1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008
1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008
1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277
653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312
994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000
1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90
167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500
80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238
197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156
1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115
1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845
158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269
1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162
1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895
1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276
1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390
1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008
1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008
277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008
1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156
1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223
90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234
500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009
238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009
156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011
115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970
845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887
269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971
162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276
895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314
276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009
1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008
1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065
1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008
1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118
156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087
1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008
234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009
1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009
1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9
1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504
970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124
887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008
971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845
276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659
314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811
1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009
1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008
1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160
1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276
118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008
1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027
1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065
1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345
1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970
9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186
504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845
1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124
1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124
845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124
659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88
811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008
1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465
1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119
160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009
276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113
1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126
1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276
1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158
345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465
970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009
1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922
845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390
1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893
1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235
1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276
88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315
1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971
465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240
119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784
1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79
1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971
126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276
276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151
158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87
465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194
1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157
922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884
390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009
893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276
235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009
1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283
315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969
971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008
240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275
784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466
79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80
971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503
276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008
1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009
87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811
1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504
157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465
884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046
1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465
276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466
1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465
1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466
969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313
1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812
275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971
466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008
80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235
1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846
1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509
1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538
811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971
504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035
465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035
1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922
465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51
466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009
465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884
466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008
313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508
812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009
971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971
1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509
235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219
846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652
1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734
538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731
971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008
1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314
1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42
922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314
51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358
1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155
884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200
1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008
1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426
1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389
971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324
1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359
1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427
652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008
734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746
731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41
1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78
1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78
42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79
314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732
1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276
155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6
200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509
1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509
426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009
389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008
1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767
1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276
427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86
1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008
746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008
41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150
78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240
78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008
79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315
732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971
276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652
6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008
1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203
1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746
1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813
1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408
767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539
276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084
86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307
1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4
1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779
1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971
240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008
1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084
315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008
971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697
652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620
1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276
203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275
746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276
813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276
1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746
539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994
1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009
307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003
4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746
779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42
971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970
1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008
1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922
1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008
697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466
620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008
276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466
1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746
276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963
276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466
746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009
