0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1008,1008,461,462,461,461,1008,460,1008,423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460
1008,461,462,461,461,1008,460,1008,423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460
461,462,461,461,1008,460,1008,423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269
462,461,461,1008,460,1008,423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461
461,461,1008,460,1008,423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383
461,1008,460,1008,423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345
1008,460,1008,423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422
460,1008,423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195
1008,423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383
423,1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384
1009,1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384
1046,383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384
383,422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346
422,307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384
307,269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384
269,423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384
423,383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384
383,971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383
971,461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461
461,269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384
269,355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460
355,307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461
307,307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384
307,422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423
422,345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461
345,383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461
383,422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461
422,1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460
1164,969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460
969,307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009
307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461
385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461
10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461
383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461
462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461
460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307
460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422
269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421
461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383
383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383
345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383
422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307
195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307
383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384
384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384
384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384
384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385
346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276
384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461
384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423
384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308
384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461
383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182
461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383
384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383
460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384
461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384
384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422
423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384
461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384
461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422
461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384
460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384
460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384
1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422
461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384
461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422
461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385
461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423
461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423
307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275
422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238
421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275
383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008
383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000
383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001
307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200
307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47
384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008
384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038
384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164
385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080
276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008
461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690
423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008
308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008
461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119
1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891
383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008
383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035
384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739
384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008
422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008
384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008
384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270
422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308
384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028
384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971
384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009
422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3
384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008
422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743
385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204
423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464
423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008
275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008
238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008
275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276
1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033
1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008
1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79
200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577
47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008
1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807
1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001
1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222
1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925
1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858
690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916
1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660
1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008
119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241
891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234
1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464
1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008
739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000
1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80
1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500
1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028
270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159
308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271
