0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653
813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994
308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008
385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167
308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80
1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197
1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035
857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008
1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158
1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008
1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074
1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074
1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008
1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008
653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008
994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277
1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312
167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000
80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90
197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500
1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238
1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156
158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115
1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845
1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269
1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162
1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895
1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276
1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390
277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008
1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008
1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008
90,500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156
500,238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223
238,156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234
156,115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009
115,845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009
845,269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011
269,162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970
162,895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887
895,276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971
276,1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276
1390,1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314
1008,1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009
1008,1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008
1008,156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065
156,1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008
1223,234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118
234,1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087
1009,1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008
1009,1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009
1011,970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009
970,887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9
887,971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504
971,276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124
276,314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008
314,1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845
1009,1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659
1008,1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811
1065,1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009
1008,118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008
118,1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160
1087,1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276
1008,1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008
1009,1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027
1009,9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065
9,504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345
504,1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970
1124,1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186
1008,845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845
845,659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124
659,811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124
811,1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124
1009,1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88
1008,160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008
160,276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465
276,1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119
1008,1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009
1027,1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113
1065,345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126
345,970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276
970,1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158
1186,845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465
845,1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009
1124,1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922
1124,1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390
1124,88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893
88,1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235
1008,465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276
465,119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315
119,1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971
1009,1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240
1113,126,276,158,465,1009,922,390,893,235,1276,315,971,240,784
126,276,158,465,1009,922,390,893,235,1276,315,971,240,784,79
276,158,465,1009,922,390,893,235,1276,315,971,240,784,79,971
158,465,1009,922,390,893,235,1276,315,971,240,784,79,971,276
465,1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151
1009,922,390,893,235,1276,315,971,240,784,79,971,276,1151,87
922,390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194
390,893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157
893,235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884
235,1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009
1276,315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276
315,971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009
971,240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283
240,784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969
784,79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008
79,971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275
971,276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466
276,1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80
1151,87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503
87,1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008
1194,157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009
157,884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811
884,1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504
1009,276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465
276,1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046
1009,1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465
1283,969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466
969,1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465
1008,275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466
275,466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313
466,80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812
80,1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971
1503,1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008
1008,1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235
1009,811,504,465,1046,465,466,465,466,313,812,971,1008,235,846
811,504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509
504,465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538
465,1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971
1046,465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035
465,466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035
466,465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922
465,466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51
466,313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009
313,812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884
812,971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008
971,1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508
1008,235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009
235,846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971
846,1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509
1509,538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219
538,971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652
971,1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734
1035,1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731
1035,922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008
922,51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314
51,1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42
1009,884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314
884,1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358
1008,1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155
1508,1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200
1009,971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008
971,1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426
1509,1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389
1219,652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324
652,734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359
734,731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427
731,1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008
1008,1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746
1314,42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41
42,314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78
314,1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78
1358,155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79
155,200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732
200,1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276
1008,426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6
426,389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509
389,1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509
1324,1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009
1359,427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008
427,1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767
1008,746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276
746,41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86
41,78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008
78,78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008
78,79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150
79,732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240
732,276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008
276,6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315
6,1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971
1509,1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652
1509,1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008
1009,1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203
1008,767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746
767,276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813
276,86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408
86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539
1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084
1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307
1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4
240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779
1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971
315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008
971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084
652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008
1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697
203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620
746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276
813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275
1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276
539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276
1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746
307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994
4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009
779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003
971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746
1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42
1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970
1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008
697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922
620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008
276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466
1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008
276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466
276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746
746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963
994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466
1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009
1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008
746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746
42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235
970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235
1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235
922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235
1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746
466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119
1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312
466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009
746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009
963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196
466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882
1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275
1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234
746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857
235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922
235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973
235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538
235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428
746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89
1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463
1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008
1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313
1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86
196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425
882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470
1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244
234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070
857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244
922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973
973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9
538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042
428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388
89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278
1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971
1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046
1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008
86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960
425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008
1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79
1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071
1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008
1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008
973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235
9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008
1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48
1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733
1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008
971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001
1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114
1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009
960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660
1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660
79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660
1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4
1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810
1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045
235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009
1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008
48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49
733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922
1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884
1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690
1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008
1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156
660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008
660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008
660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008
4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613
810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971
1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201
1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000
1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690
49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165
922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157
884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009
690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238
1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008
156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009
