0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275
423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008
308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000
461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001
1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200
383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47
383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008
384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038
384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164
422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080
384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008
384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690
422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008
384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008
384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119
384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891
422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008
384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035
422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739
385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008
423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008
423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008
275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270
238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308
275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028
1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971
1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009
1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3
200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008
47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743
1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204
1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464
1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008
1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008
1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008
690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276
1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033
1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008
119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79
891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577
1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008
1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807
739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001
1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222
1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925
1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858
270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916
308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660
1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008
971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241
1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234
3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464
1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008
743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000
1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80
1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500
1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028
1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159
1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271
276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884
1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008
1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164
79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166
577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164
1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008
807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970
1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784
1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747
925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164
858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164
916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164
660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126
1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235
1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113
234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461
464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164
1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164
1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164
80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164
500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126
1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164
159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126
271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164
884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164
1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164
1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164
166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164
164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126
1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164
970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126
784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126
747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164
1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126
1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346
1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232
1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008
235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030
1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008
461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008
1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008
1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198
1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084
1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037
1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196
1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008
1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81
1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124
1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118
1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969
1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008
1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930
1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774
1164,1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072
1126,1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008
1126,1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008
1164,1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150
1126,346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735
346,232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240
232,1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008
1008,1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747
1030,1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008
1008,1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279
1008,1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008
1008,198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746
198,1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922
1084,1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813
1037,196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308
196,1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385
1008,81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308
81,124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008
124,118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008
118,969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857
969,1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352
1008,930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008
930,774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113
774,1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113
1072,1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008
1008,1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008
1008,1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653
1150,735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994
735,240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008
240,1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167
1008,747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80
747,1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197
1008,279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035
279,1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008
1008,746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158
746,922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008
922,813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074
813,308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074
308,385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008
385,308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008
308,1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008
1008,1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277
1008,857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312
857,1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000
1352,1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90
1008,1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500
1113,1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238
1113,1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156
1008,1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115
1008,653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845
653,994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269
994,1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162
1008,167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895
167,80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276
80,197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390
197,1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008
1035,1008,158,1008,1074,1074,1008,1008,1008,277,1312,1000,90,500,238,156,115,845,269,162,895,276,1390,1008,1008
