0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
307,385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461
385,10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461
10,383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460
383,462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460
462,460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009
460,460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461
460,269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461
269,461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461
461,383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461
383,345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461
345,422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307
422,195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422
195,383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421
383,384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383
384,384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383
384,384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383
384,346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307
346,384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307
384,384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384
384,384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384
384,384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384
384,383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385
383,461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276
461,384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461
384,460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423
460,461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308
461,384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461
384,423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182
423,461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383
461,461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383
461,461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384
461,460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384
460,460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422
460,1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384
1009,461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384
461,461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422
461,461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384
461,461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384
461,461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384
461,307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422
307,422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384
422,421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422
421,383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385
383,383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423
383,383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423
383,307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275
307,307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238
307,384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275
384,384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008
384,384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000
384,385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001
385,276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200
276,461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47
461,423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008
423,308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038
308,461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164
461,1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080
1182,383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008
383,383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690
383,384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008
384,384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008
384,422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119
422,384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891
384,384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008
384,422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035
422,384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739
384,384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008
384,384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008
384,422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008
422,384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270
384,422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308
422,385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028
385,423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971
423,423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009
423,275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3
275,238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008
238,275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743
275,1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204
1008,1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464
1000,1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008
1001,200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008
200,47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008
47,1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276
1008,1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033
1038,1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008
1164,1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79
1080,1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577
1008,690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008
690,1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807
1008,1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001
1008,119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222
119,891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925
891,1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858
1008,1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916
1035,739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660
739,1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008
1008,1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241
1008,1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234
1008,270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464
270,308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008
308,1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000
1028,971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80
971,1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500
1009,3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028
3,1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159
1008,743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271
743,1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884
1204,1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008
1464,1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164
1008,1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166
1008,1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164
1008,276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008
276,1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970
1033,1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784
1008,79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747
79,577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164
577,1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164
1008,807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164
807,1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126
1001,1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235
1222,925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113
925,858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461
858,916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164
916,660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164
660,1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164
1008,1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164
1241,234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126
234,464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164
464,1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126
1008,1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164
1000,80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164
80,500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164
500,1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164
1028,159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164
159,271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126
271,884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164
884,1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126
1008,1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126
1164,166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164
166,164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126
164,1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346
1008,970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232
970,784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008
784,747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030
747,1164,1164,1164,1126,235,1113,461,1164,1164,1164,1164,1126,1164,1126,1164,1164,1164,1164,1164,1126,1164,1126,1126,1164,1126,346,232,1008,1030,1008
